kind	id	value
order	271	4.4914131935502004
order	536	2.1796375172276292
order	965	5.9512936983815754
order	168	1.5489687540750374
order	181	3.2096294058746628
order	474	4.522161553713687
order	834	8.8926975671451949
order	509	4.9827372338132836
order	559	4.4236817937901911
order	850	7.2140783311145071
order	144	5.5224520685086649
order	1081	0.66493751722762828
order	1188	6.7628668297088543
order	1240	6.3166082554879903
order	13	2.8016220070795019
order	265	1.5296375172276291
order	875	0.57847469948721775
order	926	3.0124726256572982
order	191	3.6425968471886092
order	505	0.60853751722763005
order	717	5.9362982073682957
order	755	4.8173650630290155
order	579	1.6012591857210876
order	731	3.2638903188945982
order	954	1.8862778961164759
order	342	7.0072281674712569
order	401	5.4871962358038004
order	749	1.3200192163535029
order	806	13.33003860970496
order	82	1.0605217880043456
order	130	1.0442233251259345
order	231	4.0705106680506553
order	392	3.8631899594754611
order	1102	4.9487894809083626
order	533	4.5110983469660466
order	664	4.014057413754192
order	851	1.1698641038301267
order	35	4.7433342484737286
order	244	0.44981800666467048
order	466	21.08097297214433
order	1052	4.6848025120338495
order	50	1.9724463776986674
order	399	2.2866236927754078
order	1074	1.7920718266671134
order	400	5.8666936111716321
order	525	0.11104621604586781
order	691	2.6130763939597053
order	1179	1.1376375172276296
order	153	0.62773751722762972
order	409	5.3985350480385392
order	625	0.81127387226495873
order	1038	1.9849428177684518
order	339	0.64314862833873965
order	367	1.5720023042747822
order	506	6.0307321004652312
order	681	6.910128304807186
order	236	2.4107083908885185
order	445	1.4442869674044139
order	543	2.9322256685416024
order	1028	2.5529622119414603
order	1053	2.1769936608033382
order	1241	2.5809723859644258
order	257	6.5306855366465104
order	581	5.8044950364040853
order	721	4.8792830109493339
order	513	0.86453751722763028
order	649	3.1163698227670618
order	999	1.2335756993131217
order	1178	5.5765877800354504
order	209	2.2660420171964883
order	287	1.115670654130859
order	455	0.47031529500540697
order	705	2.1830040624167415
order	285	2.5973235307193425
order	241	1.2006347689663381
order	254	2.7996955737162268
order	320	2.3627645591788204
order	811	2.3838259317977042
order	433	1.6236043458513021
order	588	4.8213461582773505
order	1120	8.898391192083265
order	76	12.812386507700129
order	909	-5.4673322712402816
order	1105	9.4120584626734836
