kind	id	value
order	1	1.6513347810695547
order	52	3.0747445370227053
order	270	1.8089017716787583
order	276	2.3494403057148903
order	37	5.9436605031179832
order	156	0.89185939050383822
order	159	1.9823500722152523
order	204	3.190204856328275
order	2	0.91671292585737196
order	97	1.7764725036520739
order	207	2.2844048952977496
order	208	5.3597321886784837
order	62	2.9172713740654101
order	134	0.73627202921136015
order	46	3.3943577788369939
order	64	0.49035647518373904
order	99	3.1687287431997082
order	239	0.94577180920764137
order	144	3.8991068866209688
order	163	2.3985490715999829
order	70	2.0448307324689177
order	100	0.71166226229831964
order	151	0.54062566332129225
order	18	2.9229829603688748
order	140	2.2685819614033225
order	218	2.3295826098287171
order	50	3.3021792052934877
order	83	2.2804832345834987
order	195	2.5135680941823764
order	250	1.8635894795924468
order	20	4.7726354751491922
order	39	0.32000181474626194
order	87	1.2251327393890672
order	121	1.9724403575530904
order	23	0.3467498576004
order	128	1.7876658663150602
order	223	2.0904687348253237
order	81	1.430712925857373
order	48	2.9899152079703528
order	211	2.6702255333596994
order	266	2.8726856175522499
order	91	2.1413633779637196
order	147	1.1947819026122091
order	221	0.66871292585737352
order	225	0.88311643328623868
order	118	3.7058642431057072
order	153	1.4563584324365511
order	246	1.7026285360762636
order	13	0.63597415063859786
order	56	2.0287466577326518
order	8	0.25271292585737309
order	12	3.4773983491247775
order	209	0.28871292585737268
order	256	1.5068129258573724
order	89	0.77992403696848434
order	36	5.2187371756007375
order	202	1.44690412410195
order	264	0.88354075344229266
order	9	2.192234635788592
order	135	2.1191141277712879
order	168	6.6231066178109597
order	130	3.009333562052722
order	175	0.33198473603895212
order	259	3.8783665191001599
order	119	3.6391892925105251
order	240	2.3376051312194135
order	245	2.8823774684785084
order	253	0.40548952227603779
order	53	1.9823500722152523
order	122	0.7667129258573725
order	194	3.1780430505086277
order	26	6.3201657127790716
order	67	0.74471292585737314
order	127	3.0181200768358858
order	237	1.0325469564931682
order	258	0.46009482743868318
order	271	2.0486925053178924
order	71	0.90735020307656278
order	124	0.2628587708336787
order	35	1.9161243496853431
order	179	4.278287847321125
order	24	7.8965128551197674
order	164	2.5134026880793816
order	78	0.52552495736897187
order	148	3.8232974077203625
order	236	1.8050751304333392
order	274	5.3646412980723133
order	21	3.0545379324478379
order	76	0.85174350431599311
order	94	0.87771292585737304
order	103	1.2787907036351509
order	262	0.47271292585737285
order	107	4.7888364699206898
order	203	1.3387129258573733
order	66	4.1673835252695755
order	7	0.47207086975969542
order	93	1.7965542664864946
order	176	2.6571457976638069
order	200	1.5346738450809627
order	4	4.3530056233775465
order	112	0.89841386623280373
order	244	4.9310058281124762
order	22	2.3035573703018177
order	82	6.4581464581905568
order	252	1.3846112831169954
order	38	3.3750000376554548
order	234	0.40445177452428221
order	132	3.448518949465305
order	139	1.3632949038902487
order	197	2.5866245879326724
order	275	3.4507573703018184
order	108	3.6391506907044135
order	155	2.395115044305514
order	191	1.1563477755286744
order	29	2.5416852483628234
order	184	3.7288310077574147
