row_id	orders	rider	cost
105	2	587	0.71199999999999886
9555	203	48	1.1340000000000003
9930	213	426	1.9310475176503639
13740	80,247	855	9.121777777777778
13830	33	7	1.3580000000000005
24345	254	443	0.75900130718954284
37770	275	392	3.2460444444444452
60150	91,147	819	2.944
60405	221	838	0.46400000000000041
64920	46	843	3.1896448529796206
75213	273	10	1.4000000000000001
77672	32,90	879	5.7782555555555568
91787	60,111,181	274	5.9606000000000003
129323	85	289	0.71966666666666512
133808	177	499	1.0939999999999994
138180	6	269	1.9744444444444438
178079	41	346	0.21799999999999997
182654	145	387	2.484
214230	14	344	4.3938175010174998
235754	210	459	3.2065888888888887
246209	5,227,237	452	6.694
252410	34	658	0.19599999999999973
281375	112	840	0.55200000000000005
296015	29,274	379	6.8619999999999992
311750	61,131,234	370	4.9006650205761311
321605	148	332	1.7859999999999998
324125	26,107	946	10.935642443729906
325655	239	680	0.90999999999999981
340280	11	460	0.51054444444444469
346871	151	539	0.4982777777777771
353351	15	221	5.2713777777777766
360452	157	919	1.5740111111111119
385352	156	42	0.68714646464646512
388427	144,218,270	941	7.8335111111111102
405257	39	275	0.11528888888888889
409397	127	798	2.048
409577	132	892	4.1619999999999999
432062	82	854	6.429337702871412
436082	162	427	0.12600000000000033
458029	37,180	925	8.8559999999999999
472877	56,140	621	3.3280000000000003
476613	230	55	1.484
491732	7	731	0.14599999999999902
494672	73	386	0.27149040101274435
497552	125	78	7.418855555555556
519287	49	936	1.5340000000000007
538322	187	596	0.23399999999999999
542927	22	687	2.0988444444444445
543242	175,204	867	3.4283111111111109
566678	276	96	1.6270636184857421
570383	81	480	1.226
603520	126,219	24	10.658600419287211
613405	28,98,205,257	208	5.2583032844164928
623335	120	92	5.1460000000000008
659410	52,164	522	4.6982444444444464
664841	214	728	3.6297444444444444
684130	88	802	1.5307564102564095
706332	31	519	1.0336192386831276
711897	142	566	2.2746222222222223
722638	114	817	3.4860000000000002
738252	68,242	301	1.8879999999999999
739347	121,153,229,246	699	8.532
752787	53,139,159	833	5.2940000000000005
758022	65,266	90	4.2019000000000011
775768	163	932	2.2692000000000005
791952	248	562	1.410619883040936
808092	55	173	3.9684999999999997
