kind	id	value
order	19	7.0435973026061909
order	166	1.4876051450312362
order	211	4.0566493941571435
order	1043	2.341605145031235
order	139	0.079116256142347657
order	679	2.0993631466534795
order	1178	0.53230514503123627
order	1216	9.8554162412177639
order	85	6.2191670419196239
order	745	7.384845733719855
order	1092	5.0462771399673372
order	240	2.2523093798892453
order	598	2.1269395791590999
order	657	1.441272944905521
order	954	2.207121942616157
order	43	4.1964900176486548
order	188	3.4715284013906063
order	196	4.5684568207990059
order	884	1.9437309650102448
order	279	2.1590160214196357
order	356	3.0850752746645469
order	398	1.2682749749151296
order	580	3.2011202737572253
order	775	1.5490645388718887
order	1007	0.69405384827539651
order	701	0.87574314647544882
order	1076	1.0515308662726321
order	1171	4.7023134068971935
order	13	1.7176823571840254
order	159	2.9079027594172118
order	268	0.60310858056517846
order	605	4.6906630585382905
order	186	5.6384353808547631
order	335	5.1463486676560262
order	722	0.95275304304745623
order	790	4.8956377899462611
order	167	-4.7194313441424471
order	474	15.197848427639881
order	131	0.68658393176341803
order	171	1.5731083987688996
order	452	4.1544927516893191
order	518	2.5025622171872839
order	55	7.0160462742659444
order	256	0.50373499828233226
order	214	1.4305125442891014
order	693	5.9297732948575028
order	1147	4.3716783224530564
order	1192	1.4510484526137974
order	59	1.5376746115236981
order	184	0.4036051450312369
order	427	1.7981825157154949
order	776	2.0316051450312362
order	150	0.66153813153708696
order	583	1.2333304177185345
order	1168	1.0329152747164103
order	426	13.106627691467825
order	728	0.8669126610278155
order	808	9.8168561637975351
order	968	9.9604978024946895
order	321	8.9182813577373956
order	778	1.4516051450312342
order	1119	9.7653266654564188
order	642	1.0826384469831436
order	967	1.6794528613346458
order	611	1.6940957561554513
order	1012	2.187139944187674
order	1174	4.0162928749588032
order	462	-2.3939514394559485
order	496	12.865047559839018
order	957	2.8606536558892905
order	382	0.81607121411661976
order	456	5.4742029728156298
order	1030	1.9269678536409933
order	1180	1.3892424850900951
order	57	13.457586871656931
order	352	1.611605145031237
order	470	2.1173457942530072
order	767	3.2496162561423469
order	1209	4.6385248421625462
order	162	2.3548286517749748
order	613	8.6072772621409008
order	1120	1.4451608215103455
order	103	2.6295574042818619
order	477	6.3792974188892249
order	1190	0.54560514503123725
order	146	3.0762495894756801
order	621	6.886570979423225
order	699	2.0655290761819378
order	99	2.3035555927627103
order	277	0.2946236695500058
order	817	5.3718797975649206
