kind	id	value
order	271	4.9447232400770025
order	536	2.1796375172276292
order	965	6.4587501590004734
order	168	1.631579595543883
order	181	3.196197395194444
order	474	4.5149454287660422
order	834	8.8265168191809966
order	509	5.0053459252931995
order	559	4.4658031824774733
order	850	7.0468176578463702
order	144	5.9009864983829416
order	1081	0.66493751722762828
order	1188	7.9865858338440443
order	1240	7.3125998589478485
order	13	2.8016220070795019
order	265	1.5296375172276291
order	875	0.85402049890543441
order	926	3.0124726256572982
order	191	3.7835409251618399
order	505	0.60853751722763005
order	717	5.6206569033099436
order	755	4.5281383931586472
order	579	1.4036393558502898
order	731	2.7732321778964133
order	954	1.8862778961164759
order	342	7.1784414372436043
order	401	5.5518693015845431
order	749	1.6348564595024706
order	806	13.601579663508112
order	82	1.2539195478259682
order	130	1.0442233251259345
order	231	4.1634132151113761
order	392	3.8800334734734916
order	1102	5.0510009277039698
order	533	4.5110983469660466
order	664	4.1968717975053806
order	851	1.1698641038301267
order	35	5.5468799795892281
order	244	0.44981800666467048
order	466	21.08097297214433
order	1052	5.5015998773484389
order	50	2.0133194392092784
order	399	2.2866236927754078
order	1074	2.5100552629058566
order	400	6.0354974455935437
order	525	0.13150854272941256
order	691	2.4434351334937752
order	1179	1.1376375172276296
order	153	0.62773751722762972
order	409	5.5671908745601844
order	625	0.80048916211699339
order	1038	1.9849428177684518
order	339	0.64314862833873965
order	367	1.5560366035932123
order	506	5.9996575488271882
order	681	7.084874557187006
order	236	2.4107083908885185
order	445	1.4442869674044139
order	543	2.9322256685416024
order	1028	2.5529622119414603
order	1053	2.0517933325595474
order	1241	2.417771224844842
order	257	6.2154279816056794
order	581	5.665847484889988
order	721	4.8792830109493339
order	513	0.86453751722763028
order	649	3.1163698227670618
order	999	1.1608952959150394
order	1178	5.5765877800354504
order	209	2.4900256717387337
order	287	1.2483342749390653
order	455	0.47031529500540697
order	705	2.3799758351566678
order	285	2.5169522917047873
order	241	1.2006347689663381
order	254	2.7996955737162268
order	320	2.2026139491163792
order	811	2.3894606202986868
order	433	1.6236043458513021
order	588	5.4867320064129022
order	1120	8.9463619003426214
order	76	13.901642279104507
order	909	-5.4388380682914148
order	1105	9.4878014750099897
order	7	3.7721693108136551
order	11	3.9040829697176087
order	414	6.9002589094699038
order	278	6.2227672539661292
order	556	1.2928589969189623
order	888	5.2902258914639475
order	1152	0.20354904155767936
order	43	0.32004793184540425
order	290	0.51732162247297131
order	526	1.7832092479587212
order	1065	2.7137049426156206
order	39	0.50163476896633763
order	923	0.75923083969838878
order	26	1.3957134314348558
order	41	4.5478676282486648
order	676	3.7210256606633614
order	916	7.0502854733644691
order	665	4.3584681172274502
order	158	3.551700414031739
order	798	0.37582628557687331
order	886	4.8292420281928683
