kind	id	value
order	178	7.2171777222360598
order	774	4.1213661766117378
order	791	2.1812361009150405
order	485	1.4568051666699453
order	513	0.52268761434408773
order	757	1.2274505390089063
order	1011	3.5058421109522659
order	1041	2.3109584110656454
order	1081	1.4450817155655695
order	1206	4.5802667859517632
order	1220	2.0387636025173208
order	517	-1.3935774468501367
order	1060	3.8894677882895445
order	27	5.8889815027316983
order	314	2.4676010142518319
order	373	7.299544344611987
order	403	-1.5706808669392196
order	19	2.5523956521506448
order	637	2.1427250132427682
order	794	8.5243650115578404
order	1218	0.72156445727352692
order	41	4.7076786707430642
order	402	1.1799584972225616
order	501	2.406881946886303
order	587	8.07526105610272
order	60	0.4607651620766135
order	1137	4.696332214784757
order	1169	2.6912361009150407
order	199	6.663903306116052
order	246	5.2548396219319038
order	1131	4.6085779638836408
order	270	3.2237395180759858
order	329	2.0764182199341361
order	520	0.81939960432997849
order	942	3.4072802525870571
order	32	7.2953652966286526
order	602	1.9807397692335271
order	878	8.9648909320545318
order	690	1.4459500768387659
order	700	1.3327435655570947
order	839	3.1841693482105176
order	1079	4.816751393314699
order	307	4.08849422951908
order	979	3.7027623568412618
order	59	3.5181363265836558
order	750	7.6930139617482975
order	912	0.40923610091504031
order	1068	3.9288266738820288
order	1123	1.1095841407434726
order	473	0.73141627856590297
order	622	4.6487147943438467
order	43	1.6652361009150405
order	383	15.059373330518545
order	854	10.40994270118795
order	539	4.3647175071276534
order	284	5.9725014114954433
order	574	1.5637071576097088
order	811	2.490010402659419
order	1077	0.17555552682923362
order	136	10.66814457902616
order	242	0.70548264897578195
order	1026	2.1202714352615768
order	286	1.1472361009150398
order	856	0.89707243726668096
order	25	0.41608150290075901
order	621	1.6046566419017234
order	676	0.2731328982404248
order	58	4.3515095015998355
order	548	5.8121593886346155
order	1029	5.6207130923383186
order	94	0.25528705166554977
order	769	9.9571432462284335
order	927	1.8272582558484101
order	26	-0.49291087912458181
order	275	1.345456156750241
order	525	-0.57022088480666344
order	829	4.407944094070813
order	957	6.1525634236876821
order	575	1.7990475465734597
order	698	4.3386704283431063
order	192	0.019248540508036
order	449	6.5885271340640292
order	113	1.0890817155655697
order	433	1.6228099711010817
order	985	3.9063324064026546
order	1098	5.9233659999695538
order	79	1.9848213896863445
order	189	1.7683618285766451
order	519	1.6160222175999395
order	652	-0.11829519598113061
order	1192	5.4896895718233916
order	273	0.40642512178866735
order	776	0.92304952409702767
order	1008	2.3110866440249693
order	1121	1.8997719134599953
order	681	1.4773262700157304
order	1231	2.4506157033845852
order	186	4.1929808667614701
order	812	0.94671594265581849
order	1133	1.7975448966560148
order	54	1.4916026290842521
order	375	1.814433598080937
order	858	0.72560613828435527
order	1087	2.3387990606108873
order	1175	4.8821462200919195
order	1215	9.9567336828118602
order	765	4.3238624915247375
order	867	7.4090717394388257
order	389	18.576563376440941
order	591	51.294584804518941
order	1003	35.22602296148947
order	1007	18.048655585158308
order	380	3.069817221469763
order	932	1.3147535059125315
order	511	0.98596684261252876
order	730	6.3743472502641074
order	1045	3.2072108213873758
order	880	13.701944754374248
order	343	2.6985265355588206
order	463	6.3278423309333203
order	1088	1.9339624413560679
order	911	3.2259379553903309
order	161	4.6977793711252094
order	358	4.1750616411252688
order	950	3.1085663589368995
order	366	0.32584313130452219
order	1185	3.7903025815277527
order	162	2.5031361322693306
order	292	5.8480477612492887
order	630	0.71386126484182588
order	1179	3.7066622307289991
order	299	2.1938366644112395
order	377	5.1981059019469082
order	982	1.711152195617726
order	7	5.5864692666726672
order	49	-0.76690909817782948
order	1139	2.1397860315686366
order	38	3.5289193295396428
order	446	1.620979351923922
order	720	1.0014929855271921
order	1140	4.1256281675149173
order	53	6.4850190056466888
order	940	5.3560842895015828
order	1225	3.8545144188734564
order	294	2.0500361009150398
order	922	2.5066747390678548
order	1047	8.380056814999751
order	454	0.77765080861400093
order	722	0.48995832313726245
order	1105	4.928691311555351
order	1142	5.9657784718919498
order	640	2.1361391790187394
order	844	0.77777738003339314
order	194	0.65653219332330426
order	451	5.9095664821098417
order	665	0.93880997110108277
order	169	2.6927668271450353
order	384	8.3528879695170204
order	884	2.3756868192549665
order	381	2.8298214246207958
order	660	5.7003968318801119
order	470	2.2112361009150416
order	899	0.91923610091504016
order	1100	5.0326622307289997
order	89	0.6775062489305983
order	106	3.6898629639859739
order	853	1.7232361009150403
order	95	6.7019463187043256
order	993	1.4585694342483764
order	20	5.9409822472134639
order	963	0.15700533345441534
order	1066	6.8661187712334311
order	1067	2.5838465478283497
order	37	5.0443049359331136
order	619	1.8992361009150405
order	908	2.0575390650376897
order	1049	2.0180952938931749
order	308	1.4853430232536633
order	695	5.5864692666726672
order	258	2.5793038009050977
order	732	4.0869210544825689
order	783	1.9652361009150412
order	250	0.12619297834276008
order	799	0.65723610091504059
order	822	18.157042886808423
order	524	2.7307988057702546
order	121	13.944913787304012
order	369	4.7463769149729069
order	471	6.4973991399856095
order	606	-1.6038855627101083
order	391	8.0292284358552681
order	990	1.3512361009150404
order	592	4.5533646951334186
order	984	2.2246017759701382
order	224	2.1369642564203524
order	1180	3.7092361009150405
order	516	2.0180952938931749
order	736	1.3219583739987375
order	1129	2.7392644716531973
order	395	3.523224263123887
order	713	3.1602437106270389
order	206	4.4382010318654972
order	702	2.3155154834405889
order	434	2.6696157573661137
order	442	1.4540420194668493
order	486	2.1994850596103062
