kind	id	value
order	136	2.3363026004867167
order	158	1.8509074096421074
order	572	2.2405619382953397
order	653	0.98547368709662053
order	284	1.1467126489370936
order	449	6.7647998064802728
order	654	6.7647998064802728
order	1053	4.7088227359177175
order	12	0.97590271290522024
order	92	2.1076542251359811
order	656	0.38834684695200483
order	171	3.3957275430691358
order	703	3.708184937275544
order	1186	0.51777663921180905
order	121	3.2120634538731077
order	584	1.6790473402397021
order	808	4.1296974382346434
order	987	6.4597480994955356
order	221	0.3955142981962731
order	1057	1.2527573878346618
order	1084	1.2817733510239846
order	219	0.56234309332499066
order	899	0.63712664773124761
order	1124	2.7092024962774217
order	1227	2.4289372634000341
order	153	1.0662454405221582
order	592	3.6037864132955444
order	3	0.22477926017815084
order	510	0.28362085106763296
order	570	7.3533862325116059
order	71	2.5074866544158887
order	1231	0.10387269003685899
order	138	9.652688046956758
order	484	11.737614068347128
order	666	3.9172578620583365
order	120	3.928142060177414
order	413	4.5592824197753306
order	591	2.444585832262308
order	901	1.7007703505826137
order	1126	1.1157169034387269
order	1165	3.0072498322932701
order	35	3.6249749751127225
order	266	2.4781148899805281
order	307	3.7454458875433305
order	900	1.0203854402539516
order	357	3.4247733510239868
order	1199	6.8094307288387448
order	435	2.441226489006743
order	961	6.5476105212542501
order	943	0.75111779546843038
order	593	2.4272383903862473
order	876	1.9297733510239852
order	1061	0.83674394946866493
order	1109	1.1108292601781509
order	250	0.62858640487714112
order	969	0.83977335102398454
order	1007	1.68111779546843
order	61	0.37170062018200234
order	818	5.7444553351648384
order	976	1.2035729974253764
order	981	0.70884228943739258
order	40	0.033912109103425431
order	329	0.17077926017815057
order	1018	1.0660778198336329
order	260	1.0805561908565819
order	652	1.9737735856263048
order	54	2.4424937015722814
order	105	1.25813618500322
order	672	1.102755912932565
order	512	1.5435089568126388
order	702	0.82303333695655578
order	942	4.5585133636524988
order	1223	5.6005415608538422
order	773	0.69961660359494582
order	785	2.8568185503115906
order	803	5.1425322148197097
order	1142	6.0224791975334639
order	459	2.1961237529409745
order	924	0.065731735890867449
order	993	1.0304238958683827
order	1213	0.22699247549968413
order	354	3.8200902744426912
order	962	4.6664614979276715
order	440	1.9124573407126244
order	952	0.10741541127697105
order	107	1.2277733510239861
order	102	0.35145638501299142
order	1051	0.75977335102398624
order	11	3.1335233390725445
order	363	0.68042732847824361
order	1144	8.8263455587071391
order	350	-0.04489240144581344
order	366	1.7253633187962725
order	522	2.6560459113555277
order	564	2.4897733510239863
order	637	0.53777335102398494
order	651	1.6228106882019468
order	863	1.1697733510239863
order	985	0.039535168225407605
order	375	6.7818207590107402
order	536	2.2319624587390763
order	662	9.629533449284402
order	733	3.068009077556626
order	796	6.3973802092059309
order	362	2.7852001225385572
order	640	2.5473278104630084
order	393	0.49732890657954149
order	204	1.5681955732462076
order	21	1.7697733510239859
order	468	0.64351058030991093
order	83	3.5084610055140706
order	391	15.982504018799496
order	1190	3.3460857815552685
order	1208	5.800717577655444
order	1081	0.9514825552349685
order	321	1.8797733510239862
order	1098	0.91520377755094273
order	1118	4.0212860351562609
order	517	3.3602757014468083
order	757	4.0898865126156974
order	505	3.444989690193482
order	210	2.9535684280524235
order	507	15.605840031994775
order	272	3.6078753377799568
order	527	0.32268634194145268
order	643	1.1822903712892625
order	801	6.9999264002132788
order	181	1.0643101869443552
order	233	4.0347815723074003
order	365	1.8122436348419078
order	235	4.578313096404889
order	567	0.11471351361866997
order	778	1.479773351023985
order	725	3.2860649088244123
order	824	0.17421261947892516
order	51	1.8509074096421074
order	262	2.2368434197768208
order	388	3.2291621424972732
order	535	1.2881785832750077
order	708	2.995641660225755
order	1087	1.4360993519705254
order	90	5.7620297644697054
order	291	2.3481902657633937
order	744	1.6017674418698205
order	923	2.4175397380518859
order	539	10.136594940918211
order	755	2.7202978718976278
order	1047	0.15570980436420528
order	648	4.1174084341459354
order	700	3.5139142007953983
order	1036	3.9252815403359196
order	154	0.7721165598597185
order	583	0.31784249298298767
order	716	3.3611955213113296
order	633	1.8052927986614955
order	1111	1.2438560335529072
order	246	0.46141394137610364
order	328	3.8878304437235425
order	473	5.1715316385827768
order	1183	6.1965749842734743
order	277	3.4489293718402156
order	497	0.77577335102398581
order	886	1.2964408256481421
order	1046	0.74877335102398523
order	1130	4.3043291369953058
order	483	1.5244947724747364
order	1031	4.8179940249875948
order	189	3.9463175093569709
order	840	7.1161024157999719
order	1045	-0.23983719538081641
order	737	3.2764097896831044
order	188	2.1926192496005981
order	485	3.1600137760761458
order	713	2.3082652316373689
order	1115	1.0863048843376053
order	1027	0.44777335102398502
order	929	3.9495711398199589
order	636	1.2090729678822241
order	836	1.4584268329895858
order	956	5.3031407293365422
order	1173	2.2817406437787549
order	91	9.2713474166792267
order	885	4.3226723252815136
order	152	6.3131669729974087
order	371	3.4819014089600535
order	760	2.9381840845992517
order	16	0.16711909200333214
order	741	2.108262563409705
order	1035	6.6444003957185576
order	101	0.74277926017815155
order	150	3.8005085888190999
order	462	3.5696723835498432
order	493	3.9385914544088183
order	545	1.5578227853014475
order	0	1.5072065049674441
order	585	1.8519277485537358
order	1090	1.2296827353712716
order	1155	4.4977446799456908
order	389	1.8774108339642586
order	403	5.5496997386310971
order	480	9.2596650841278034
order	1192	7.1830687757615816
order	289	2.2615875020911886
order	409	4.4243257592134562
order	1128	3.1139084138288489
order	1103	7.0736859318681287
order	1226	1.2999312741005684
order	203	1.6747378687612104
order	477	4.0520524616973521
order	1174	0.58853183962782707
order	129	4.6889742866493425
order	281	0.39290304699662421
order	726	7.8467330645101505
order	144	1.2051096260471559
order	238	3.5366190689526973
order	419	0.99177335102398556
order	627	4.4944316114981193
order	472	4.1967050790550262
order	869	5.0502459353590048
order	343	2.3476473138856133
order	501	2.9822850597601676
order	1176	3.4549541989455848
order	1217	4.4050305009691204
order	657	1.1108292601781509
order	996	2.5563977237931788
order	573	4.0737116914918676
order	810	0.44329522906179247
order	831	0.68697382918317851
order	963	0.43921282704097059
order	168	0.4317733510239859
order	244	1.1965741903510592
order	782	3.8425660946244586
order	577	3.9034749128662694
order	678	5.7890740124737743
order	237	3.2511485023646025
order	1008	1.5053615569836918
order	424	1.4052830196814083
order	137	13.511965814869697
order	806	6.2039363127180334
order	954	5.6654717115955169
order	434	0.15502462472978032
order	252	1.4327063719496054
order	1138	0.37286305973073769
order	47	6.5111367061392933
order	412	0.038060538975436736
order	930	0.41994700585525452
order	73	1.7195327980468089
order	575	3.2308309241352782
order	626	2.7957834182529901
order	673	0.55534138792525467
order	754	4.8561254877761231
order	991	0.76977335102398603
order	211	2.4073967461031982
order	668	1.0704228630724857
order	1019	0.8916681794126704
order	1172	0.67320235191323474
order	691	2.4373380551599051
order	1072	3.5971583867126875
order	1209	1.9624844621350976
order	180	1.1553115498741688
order	1201	1.0872492779693308
order	681	1.8333040693773603
order	797	3.2781723485396967
order	1160	1.2397733510239848
order	49	15.163583920105006
order	977	12.394077799758138
order	77	5.7031608092661186
order	1125	5.1003696958926081
order	766	5.2541966050283948
order	336	5.4545210920230218
order	1096	2.727697933278868
order	45	0.62997970003415349
order	222	2.4327359888920022
order	846	0.9930225386666276
order	864	5.1149062010303288
order	509	8.654581966973895
order	999	2.5055782460600273
order	193	8.2919521826941871
order	489	6.4380371637297973
order	635	4.9623567610266139
order	830	9.4474930074898431
order	1080	1.730085509101587
order	1121	0.71311462897304589
order	710	0.12380687917971653
order	1069	2.9882298110579852
order	159	3.4115092581693407
order	617	3.8599307268685479
order	664	6.9216480981262265
order	117	1.0077733510239855
order	438	2.8394261618140462
order	852	-0.06724464164675556
order	989	6.7345211465709909
order	84	1.6212805964767887
order	587	3.7646825498689775
order	986	0.47077926017815125
order	1082	1.8874254680617168
order	63	2.4487561359363119
order	212	0.4397733510239859
order	256	2.8078486286188631
order	1085	2.5074866544158887
order	750	1.2127865631902246
order	1041	0.47747329204594641
order	406	7.4697729586591759
order	430	1.4937733510239861
order	959	2.5057470074335502
order	452	6.6830437684522934
order	675	0.34541259351148484
order	283	3.9385914544088183
order	975	6.1861355443892068
order	57	4.7203738111981721
order	402	1.0909511288017639
order	768	1.4657733510239856
order	1116	14.605785423778189
order	613	2.5814888633205699
order	50	3.9802783411744835
order	1026	1.8677990495800603
order	1207	4.0176117978869286
order	278	1.0203854402539516
order	299	11.332808334814079
order	240	0.87140754777822849
order	492	1.2061415706348873
order	571	4.0026615389094546
order	1139	3.1663779259500537
order	369	4.0407619131082324
order	1149	3.205763969958169
order	1159	1.1097420588818601
order	1178	0.58977335102398543
order	1127	2.9262885896059747
order	228	4.4712035555378256
order	303	1.7577733510239855
order	848	9.7765204832775474
order	588	2.0090244511262072
order	946	1.5564957022976069
order	257	1.7583478582550631
order	261	3.6121137251320405
order	965	4.156960036262757
order	609	0.46404186904730899
order	972	1.2052844621350975
order	599	6.036600245808124
order	669	3.218860645727037
order	625	0.32179375298838109
order	111	1.1457501176777936
order	232	0.77068054602185565
order	167	3.5515234634225754
order	893	3.838709940753374
order	1074	2.0201419885678691
order	1234	0.67377335102398594
order	324	2.6420888145101671
order	763	5.1982544765388381
order	1112	0.94109102928459332
order	132	6.1208661681640262
order	461	1.1057733510239853
order	608	0.73132146324165959
order	191	6.7488340898847152
order	495	1.1376511288017648
order	697	1.2339066843573216
order	701	8.523397150674743
order	349	4.1548844621350973
order	479	2.1762060983184135
order	913	2.5651967920074998
order	974	5.6189505277669758
order	1020	2.2165611076577316
order	890	3.5943864891943691
order	1003	3.0122535905066914
order	784	2.9071911068228555
order	839	1.019718717252027
order	944	1.3571066843573181
order	695	0.24141113385658103
order	707	4.4140151458763563
order	194	1.0931674973247807
order	488	1.3106851335929779
order	751	9.4109275859128907
order	242	0.2996510153635934
order	385	0.61577335102398612
order	983	0.95828730761644043
order	1028	5.1696636281337378
order	271	13.033816302216756
order	1119	5.0054433058351622
order	335	2.954504350795264
order	723	0.69173403319524362
order	1147	1.279126346065506
order	285	5.6097369290005394
order	939	1.1813810431711629
order	48	3.3036786695663198
order	381	4.3827644371163839
order	1202	5.5076674090769284
order	541	2.9778389961874572
order	1153	1.1953133187962721
order	25	3.2322733510239861
order	347	0.19778791229472151
order	530	2.1783000161079777
order	526	0.95577335102398597
order	582	4.2598400938004346
order	446	2.5350473042318766
order	602	3.4131185775881332
order	139	4.3263598396400145
order	301	0.90298446213509809
order	1108	0.41555501354321478
order	586	1.1108292601781509
