row_id	orders	rider	cost
17742	294	1488	2.4640000000000004
28100	346,353	1010	5.3181777777777777
45260	308	1586	0.3539999999999992
65889	199	421	0.9431666666666676
93160	16,36	1342	4.4039628708133964
105430	414	43	1.3821777777777779
124633	295	1229	0.086000000000000298
128921	369	898	1
147297	224	123	0.66199999999999903
179989	335	374	2.8540000000000001
275770	111	775	1.7519999999999998
330496	123	1024	0.37600000000000033
386676	28,49	1601	3.4175689933498155
483062	423	1324	0.94399999999999995
497699	211	543	0.96235276030747752
515761	70	720	0.92200000000000026
546322	117	412	0.38599999999999923
556406	307	376	1.828544444444445
617741	415	1401	2.1536111111111103
619049	443	903	12.614653674761026
621330	30	102	0.18759999999999993
671713	427	1121	6.7738777777777779
763488	145	55	2.3814499161790832
782530	125,230	1129	8.5380111111111088
827767	337	90	3.5920677895826216
852438	27,352	48	0.16799999999999971
892211	71	758	1.8128333333333322
894775	102	519	4.1845444444444473
924273	139	1676	0.048000000000000043
962665	148,285	1446	6.7876111111111115
985892	253,366	378	21.180855555555556
1016011	339	1230	0.11800000000000033
1027720	96,155,212	1330	7.1020000000000012
1071723	368	938	7.3660000000000014
1109206	126,238	1142	3.776519851465407
1137935	109	271	0.86999999999999922
1143164	206	77	1.3199999999999994
1173536	272	232	3.7109023162875077
1178989	358	1100	1.6580000000000006
1200495	274	1590	3.5859999999999994
1246733	135	1299	1.6400000000000003
1260636	375	1272	1.1099999999999994
1266858	38	477	2.1853444444444445
1278305	216	1524	1.7807111111111107
1314083	362	156	3.4201000000000001
1325430	271,445	1319	4.4884000000000004
1332819	222	1176	1.7100000000000002
1349302	48	1264	3.6005444444444445
1384438	173	355	2.5623777777777788
1485349	60	456	0.10799999999999876
1499326	298	1281	0.30610000000000054
1516546	22,144	697	0.94986473429951679
1556877	44,107	1470	10.445444444444442
1561193	431	584	0.42600000000000016
1561478	436	1027	2.4720111111111112
1577058	204,388	1451	9.1140000000000025
1579427	281	790	3.9039117647058825
1613401	205,303	1081	3.4960000000000009
1669431	435	1626	3.9820555555555561
1677956	105	998	1.1481777777777784
1726846	42	1533	2.8385444444444459
1739167	237	586	12.067242423366691
1784397	86	425	4.1033013042387729
1811448	99,416	1584	16.722000000000005
1821001	250	704	3.016
1837119	68	848	1.1871555555555551
1875691	258	970	0.27999999999999936
1883442	391	889	0.055122222222221795
1891864	77	1009	4.9900000000000011
1919663	92	96	3.5552111111111122
1943378	83,177	1088	4.5720000000000001
1959055	300	1269	2.0199999999999996
1971902	26,87,90,355	1034	11.305999999999999
2064475	268	606	3.4316111111111107
2072462	9,319	1177	3.6776000000000004
2088102	150,293	1427	4.112000000000001
2096027	354	778	2.211788888888889
2096582	359	1677	2.8671777777777785
2129619	136,329	1600	3.6580000000000008
2150660	363	317	2.1440000000000001
2194806	163,430	737	4.9187111111111115
2197564	249	1566	7.6506335582159082
2198149	262	920	3.3413011324657607
2228552	35,228	1519	1.6883999999999997
2275436	193	723	2.0355555555555553
2275481	196	1187	0.52000000000000002
2279108	260	268	3.4347160490040269
2288212	13,153	1580	1.5279999999999987
2316125	429	1680	0.4919999999999991
2367526	386	1430	3.6607111111111115
2430057	313,408	652	7.2965444444444456
2521094	233	395	1.535000000000001
2542378	131	509	1.5244
2570868	166	524	2.5220000000000002
2575829	254	295	0.90560000000000085
2660283	317	1500	4.6607111111111097
2667345	437	674	0.099566666666666512
2733936	181	895	2.5600000000000005
2746509	393	837	0.66999999999999993
2769686	328	986	6.2180000000000009
2780969	61	1194	0.4480000000000004
2815926	197	738	2.5815555555555552
2834227	121,214,283	1509	8.8680000000000003
2845327	234	448	0.86782062705881469
2889134	0,207,420	1192	9.585177777777778
2890555	81	1688	2.5333857746383792
2900982	190,356	1084	8.3520000000000021
2928275	264	777	2.1260000000000008
2951638	19,74	1067	7.7101455818022755
3048691	324,333	1644	2.6760000000000002
3049531	31	1578	3.2300000000000004
3082931	120	1107	3.2666777777777782
3139621	183	191	4.0736000000000008
3152510	399	165	0.65399999999999991
3164929	10,100	1536	1.6830777777777766
