row_id	orders	rider	cost
8306	134	1959	0.45387777777777771
14643	1146	677	18.265999999999998
15375	41	98	0.027999999999999581
21709	1055	9	4.1955111111111112
22313	1168	1035	0.68534444444444498
25395	460	3389	0.55044444444444363
27070	719	2787	1.6679999999999993
31927	291	1601	18.614000000000001
34079	377,554,661,715	2504	14.82
44783	1196	1954	14.050000000000001
45527	40	3442	6.6459999999999999
49222	43,188,256,1092	2404	10.52
50714	934	1256	0.59800000000000075
51892	186,948,1203	834	10.634855555555557
53285	79	3302	0.51999999999999957
57624	778	2421	1.0679999999999978
61033	232,829,1247	1687	2.0800877466518188
61495	154	2854	4.661999999999999
63499	479	2007	18.269377777777777
65577	538,966	3437	15.468366666666668
66840	990	2547	10.902000000000001
67607	1116	2108	3.3094545745319235
67675	1136	3169	12.584000000000001
72864	746	810	4.3719999999999999
78643	403	689	11.407922222222224
80103	678	1127	5.5499999999999989
90744	1152	2840	2.2000000000000011
94444	562	1824	11.138
95768	781	3130	0.79800000000000004
103040	732	821	1.7340000000000018
103819	459,1257	2962	6.8680000000000012
105380	1051	1827	10.788
107529	163,464,614,1066	3455	19.519344444444442
108144	236	1936	13.852000000000002
110500	646	3272	9.8400000000000016
119527	859	2399	6.7579999999999991
130672	180	1489	5.0039999999999996
139624	420	2797	1.2439999999999998
144562	36	2445	6.3300444444444448
145973	254	2456	6.661955555555557
148772	749	2575	0.89400000000000102
153429	212,300,1006	2257	22.987622222222221
153781	325,688,705,871	481	8.3280000000000012
157667	1057,1193	2842	11.210000000000001
162918	365	365	0.75
163821	545	1329	0.03199999999999914
166911	1001	2030	0.97800000000000065
171706	540,1040	211	10.282
174268	878	2319	19.912000000000003
175230	1048	1754	8.8808999999999987
178445	49,860,1087,1233	1680	12.966000000000001
180741	384,587	1034	15.478000000000002
181141	787	3204	5.2263027813719365
187592	150,583,657,1220	1553	8.8239999999999998
188744	238,400	2286	4.2908999999999997
193441	352	16	1.2280000000000006
195511	785	3190	16.042000000000002
207409	216	454	13.062000000000001
207534	234	2366	1.8119294872174188
211372	868	2910	8.6319999999999997
215200	276	1464	3.3020000000000005
220361	1129	2213	0.58843333333333425
222880	298	1057	2.9214099533944595
223639	431	1975	0.061999999999999389
228257	94,1191	2725	9.1419999999999995
228937	408,480	1023	9.3739999999999988
237460	127	1979	1.2037283727399157
239076	402,1145	983	1.7680000000000007
244188	241,252,729	744	7.782
250527	1181	1673	3.4963362745098032
251002	1255	2538	13.266
258129	1144	372	5.0539999999999994
258267	1170	1316	1.7140000000000004
265494	651,854,1075	94	3.2753064749794194
265913	1133	2997	1.0860000000000003
266725	520,1131	2061	5.7600000000000016
271907	852	2664	0.22199999999999998
276261	59,226	1068	6.099344444444446
276992	448	804	0.44599999999999973
281518	2	75	6.3200000000000003
287710	264,456,954,1174	2746	16.98467777777778
296148	1073	508	9.3740000000000006
309181	751	1479	3.6233644945143952
310039	884	951	1.1794777777777781
314234	329	2398	5.7700000000000005
316010	629	225	1.9179999999999993
324386	506,699	2288	2.122355555555556
330502	499	3034	3.7840000000000007
340826	1007	3393	0.69399999999999906
343410	858,866,963,1117	2198	12.368000000000002
352629	505	1583	9.822000000000001
362069	867	417	0.38200000000000056
365583	155	3490	0.15526666666666672
367980	558	3117	2.4580000000000002
369967	845	2956	0.0918333333333336
374058	214,1237	2588	9.9560000000000013
374897	271,1188	2596	13.286
376879	757	2448	6.8960000000000008
378193	549,828	1902	18.466000000000005
378690	67,791	1715	5.282
379399	227,888	1438	3.3281000000000009
381741	357,1035,1159	978	8.546322222222221
383493	635	1720	3.4980000000000007
388830	140,339,835,892	717	40.067299999999996
389255	119,595,709	368	10.322800981733044
391438	685	680	0.63000000000000034
394436	1163	1799	8.8382111111111108
396107	209	589	0.57877777777777784
401401	433,576	729	5.6079999999999988
404352	266	3086	4.0859999999999994
406426	658	90	5.7868444444444442
409528	1229	3266	4.626722222222222
409891	5	636	2.6413111111111101
410318	89	1395	0.12599999999999945
413453	670	1745	0.66942222222222281
415030	34,304	2890	4.0360000000000005
416455	1176	3103	5.3200000000000021
416503	1189	46	4.5760000000000005
419179	361	1809	8.7169444444444455
423461	1080	2413	0.23799999999999955
424654	76,1111	2385	0.90273333333333294
424884	68	2722	1.2182333333333328
427781	1155,1221	2509	1.6199999999999992
431121	1112	2808	0.1639999999999997
436384	694	1482	14.308
439589	1248	2446	1.2780000000000005
440333	111	1194	25.566000000000003
453203	951	1742	12.980000000000002
457861	489	1180	5.0819999999999999
459051	700	1682	2.8900000000000006
459308	737	3143	5.1221777777777797
460570	906	288	0.86325555555555678
463561	273,481,599	945	8.6620000000000008
466173	572	2090	0.58199999999999985
469662	1094	2829	0.45199999999999818
473520	313,348	1798	8.581999999999999
479390	593,611	3489	4.2838541407061275
484848	1104	3240	3.6176343815513636
487549	333	1029	1.7539999999999996
488867	495,588	1510	5.9580000000000002
490917	889	1734	5.694899999999997
491712	1020	1978	6.3760000000000012
493292	32	3229	2.2447222222222241
496962	693	1064	5.4420000000000002
503238	435	769	4.032
504077	577	638	0.63071111111111111
505018	761	1271	2.6820000000000004
509885	324	1181	2.0280000000000005
518295	515	451	4.1321777777777777
519491	279,724	97	2.2959999999999994
521848	1036	1534	1.3587888888888897
526391	508	2214	4.9720000000000013
526873	601	777	0.80999999999999872
528689	398,598,792,912	2738	11.134100000000002
532998	360	656	20.795999999999999
534068	521	952	0.27199999999999935
534951	648	997	5.8159999999999998
538506	1238	2234	2.1680000000000001
539246	97	118	1.6855111111111101
540643	309	2374	1.9756000000000014
542526	303,344,496,967	2367	25.731788888888889
549404	504	668	1.282
551340	856	47	9.6307111111111094
551626	896	910	8.8780000000000001
555163	244	2120	9.7182444444444442
565332	615	2212	3.4206467432950172
569528	467,674	2552	2.7716000000000003
572046	195,566	3306	16.544
575411	1071	2301	2.6873777777777779
575547	401,942,944,1044	2603	9.6314158730158734
580196	101,443	959	11.548944444444446
582248	1004	3165	14.904
583344	514,1195	949	5.862000000000001
585665	718,812	1177	5.2680000000000007
588930	862	2751	12.932
593397	277	1488	0.29361111111111082
600073	130	1203	6.4844999999999988
603294	702	1105	0.95999999999999996
609792	568	675	2.758
612057	957	2716	2.8605777777777774
612460	58,396,739	162	0.73399999999999999
617633	680	1337	15.286
619667	1014	1997	1.7799999999999994
622238	162	720	2.0779999999999994
622362	184	3367	0.020000000000000462
626114	56,224	3127	19.078499999999998
627536	1037	1466	0.1039999999999992
628741	1245	570	1.0991555555555554
631435	449	1232	6.0640000000000001
636071	1232	2730	0.42599999999999927
642894	326,596	512	2.3308
644669	755,1041,1065	1302	21.677344444444451
645073	228	2321	0.77165555555555487
650644	1139	390	1.0316000000000005
654018	149,336,921,953	2220	11.503788888888888
657602	1053	1625	3.5659999999999998
658528	1199	1658	1.2288999999999997
659114	73,454,484,692	2151	6.444
662415	584	2097	1.337822222222222
662693	644	1088	3.1859999999999999
668558	331	3346	2.403655555555555
672733	1011	2380	2.8079999999999998
673352	472,623,895	3481	10.32137777777778
674844	136	566	4.5139999999999993
675256	199	239	0.88884444444444466
678270	760	2289	12.766
682640	142	1667	2.1467222222222251
688892	1132	2918	7.1075509803921566
693111	645	382	2.9059999999999988
694205	823	2804	16.032
694733	935	3319	3.363999999999999
696440	1184	2022	19.361999999999998
701354	681,918,1206	1951	4.8089000000000013
702185	782	3261	3.2695111111111097
702312	800	1407	0.77449999999999974
707024	363	2273	4.6814222222222197
708055	522	2639	2.5359999999999996
709159	81,847	1086	1.4504999999999995
715906	603	1735	15.516
721684	243	2933	16.565999999999999
723328	532	338	0.78975510213765765
725184	811,1197	3094	1.227999999999998
728101	42	1719	8.088374727668846
731399	589	1145	5.5780000000000003
732602	765	1706	0.28800000000000026
733451	917	69	0.75
734995	1134	257	0.74199999999999999
743849	123	917	11.208
746296	502	1397	1.7919999999999998
752936	738,956,1235	971	4.8845444444444457
759221	98	1093	4.1403777777777755
759753	187	3118	9.4719999999999995
762673	407,982	763	2.8659999999999997
765413	1107	1870	8.4120000000000008
769013	492	113	0.21200000000000152
769116	519	947	13.657999999999999
769227	541	2578	3.1356432624113477
769953	650	2191	0.34999999999999964
771268	649,881,955	807	31.03945319920247
774944	200	106	2.516
775093	240	3407	1.52071111111111
777534	655	1747	5.7148888888888889
777953	735	1725	4.6580000000000004
778289	805	3495	0.26600000000000001
778496	846	223	2.417655555555557
778508	850	3286	5.5518888888888895
791395	391	640	4.6567999999999996
791620	437	2044	4.3544666666666654
803761	1218	344	0.16199999999999992
804155	7	1016	11.054000000000002
804968	145	1630	3.2120000000000006
807922	634	2236	0.57600000000000051
810060	153,219,832	797	7.8755777777777789
811571	1254	625	2.1411111111111119
813328	19,745	2775	9.5640000000000001
814704	537	2238	6.490000000000002
823259	750,1093	1462	12.300000000000001
835918	280	1048	3.1480444444444453
837049	476	1756	3.3439999999999999
850443	198	3217	7.0211111111111109
852190	498	2414	1.1599999999999993
854171	784	1377	16.635999999999999
858621	181,663	2298	3.4784444444444444
864238	758,1207	2873	0.23439999999999994
864887	721,887	3148	10.851944444444444
868868	531,914	1602	5.0919999999999996
869077	602	2572	0.59799999999999986
869771	723	142	12.66
874183	475,841,1074	2979	25.248044444444446
876941	586	2089	1.0539999999999985
886488	18,286,579	315	20.452711111111114
888113	1186	120	1.1619999999999999
894256	1008	3396	12.183999999999999
898577	463	2695	4.6819999999999986
906396	563	1287	6.6537888888888883
906940	399,1091,1183	1932	19.325122222222223
909737	1147	2582	3.6640000000000001
909857	1161	2564	0.044000000000000483
910778	35	1301	1.7759999999999998
917576	1141	65	1.2300000000000004
920017	306	59	13.802
923403	834	1046	3.9101777777777773
925827	1212	2835	13.5
926641	65	1429	7.8679999999999986
940939	1077	2172	15.988
942226	51	3205	0.16667777777777598
945425	570,1204,1223	2721	10.308
947326	949	264	2.5255222222222211
947941	1012	3150	2.1210555555555555
955010	970	210	60.938050257202079
957325	108,833	3041	14.100000000000001
960095	543	2102	3.9159999999999999
964208	1172	245	12.326000000000001
965542	146	1487	2.6926444444444435
970148	937	484	1.5906777777777779
976001	677	1212	5.3819999999999997
978110	1026	2073	3.7740000000000005
978939	1165	198	11.13111111111111
986453	21	2676	3.0131111111111117
993215	1148	3007	13.965777777777779
995101	179	2436	1.5559999999999992
999654	1142,1244	2941	4.5808555555555559
1008138	1250	1609	2.8279999999999994
1009942	343,503,575	378	11.952
1012046	573	819	0.78762222222222067
1016939	170	41	15.029999999999999
1017965	355	1586	0.68285555555555755
1024668	178	2209	0.62200000000000166
1025627	347	1423	4.6980000000000004
1027764	6,112,712,1210	1764	24.061344444444444
1027973	776	3474	1.6479999999999997
1030836	1224	681	3.0920000000000005
1030943	1240	2501	0.83799999999999919
1031966	164	2425	18.418000000000003
1041547	468	200	0.68400000000000016
1044263	947	2055	6.0620220430107539
1047193	218	504	6.4094777777777772
1050442	85,1002	2167	8.3122333333333351
1050881	789	3298	7.8300000000000001
1050907	794	851	4.0600444444444452
1057690	641	1585	0.75799999999999912
1058452	774	551	4.8904000000000014
1062376	72	2282	10.810000000000002
1068464	84,409	1311	7.234
1079762	292,986	1731	7.3195111111111117
1081661	797	3011	9.513592482362613
1085172	77	1426	0.94000000000000039
1088322	12,390	1565	15.686912330198538
1090210	790,1096	3231	7.9231555555555575
1091234	1110	2701	3.0170777777777773
1100741	220	1998	5.1308888888888884
1101699	374	2802	11.844000000000001
1102715	535	2841	12.452044444444445
1104448	820	1452	1.548
1105739	356,831,1175	87	12.396000000000001
1117364	196,211,903,1173	3031	12.757999999999999
1119581	613,1137	3181	19.778455555555556
1124275	319	754	8.7739999999999991
1142634	779	411	0.61800000000000033
1143511	940	1512	13.141999999999999
1145957	138	2649	3.2035818390852655
1147311	379	2883	5.766
1161630	126	2839	9.3859999999999992
1162665	287	2265	4.0339999999999989
1162893	342	1150	10.092000000000001
1163960	525	78	0.63000000000000078
1170401	260	2174	3.113999999999999
1170640	297	1503	2.4399999999999995
1172911	647	23	4.0565555555555584
1174267	848	682	0.26137777777777793
1177668	122	2908	14.664
1179387	417	1737	11.564
1185161	135	2556	2.1900000000000008
1186918	421	2923	0.8652333333333343
1189784	916	1025	3.3344000000000018
1189877	939	649	2.1980000000000004
1191246	1157	351	4.7538409356725122
1193034	157,931,1013	2734	10.124000000000002
1199626	1252	1036	0.35000000000000142
1200721	174	1595	1.9086222222222218
1202237	20,337	1994	3.0659999999999989
1203470	664	2375	19.254000000000005
1205930	1056	28	3.1413167369901558
1213386	1069	3112	4.4359999999999999
1214317	1260	1463	0.77891828389814688
1216294	372	1831	4.4405777777777766
1216844	371,968,1140,1216	3226	24.378
1223644	269	1258	8.3715555555555579
1234817	930	2946	13.934000000000001
1246432	316	1947	11.756
1246830	380	115	13.550000000000001
1247715	527	2860	5.3119999999999994
1252883	147	2169	3.4159999999999999
1253237	204	2422	17.16
1254010	37,272	757	7.2120000000000006
1254504	438	273	3.2289000000000012
1257247	876	489	4.3884999999999996
1258142	169,849,998	2573	8.0600000000000005
1259510	257,945,1005	1434	34.226311111111116
1269076	419	3102	3.2239999999999984
1271463	817	172	4.0192111111111108
1272579	1009	645	3.1180444444444437
1286879	803	1207	10.94
1293930	684	1473	20.091999999999999
1295926	995	2791	3.3479999999999999
1299407	728,894	1568	5.7640000000000002
1304333	1200	1110	0.93377684021986718
1304463	1226	661	0.40399999999999991
1304916	26	196	0.69777777777777761
